CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
44607,Female,43,60,42
44608,Male,50,109,57
44609,Female,45,129,81
44610,Female,32,112,39
44611,Male,41,130,28
44612,Female,23,87,42
44613,Male,56,51,35
44614,Female,23,90,90
44615,Female,35,49,93
44616,Female,56,82,26
44617,Female,41,119,38
44618,Male,32,100,75
44619,Male,53,95,30
44620,Female,39,128,97
44621,Female,39,112,89
44622,Male,25,43,30
44623,Male,22,93,92
44624,Female,41,70,41
44625,Male,57,52,51
44626,Male,32,91,54
44627,Male,25,130,26
44628,Male,56,104,57
44629,Female,31,42,19
44630,Female,49,41,4
44631,Male,44,78,50
44632,Male,39,71,34
44633,Male,25,97,86
44634,Male,58,73,35
44635,Male,26,40,19
44636,Female,45,45,27
44637,Female,43,130,29
44638,Male,59,52,22
44639,Male,22,98,78
44640,Male,23,61,88
44641,Female,42,96,75
44642,Female,52,61,36
44643,Male,49,72,1
44644,Female,59,97,50
44645,Male,24,50,42
44646,Female,58,42,97
44647,Male,23,91,60
44648,Female,60,97,40
44649,Male,60,111,36
44650,Male,44,124,96
44651,Female,34,127,58
44652,Male,31,63,40
44653,Male,27,69,65
44654,Male,45,98,42
44655,Female,29,95,43
44656,Male,58,52,65
44657,Female,23,109,75
44658,Male,55,79,75
44659,Female,56,45,77
44660,Female,56,54,48
44661,Female,41,104,44
44662,Female,58,118,89
44663,Female,40,74,37
44664,Female,40,43,32
44665,Female,57,126,65
44666,Female,32,68,55
44667,Female,57,84,57
44668,Male,32,67,82
44669,Female,60,88,49
44670,Male,43,75,7
44671,Male,30,53,54
44672,Female,35,47,72
44673,Male,29,99,15
44674,Male,24,105,5
44675,Female,41,80,93
44676,Female,57,79,18
44677,Female,27,49,79
44678,Male,23,130,83
44679,Female,41,103,36
44680,Male,38,96,72
44681,Female,34,124,56
44682,Male,29,102,99
44683,Male,30,71,33
44684,Male,25,71,93
44685,Female,24,111,75
44686,Female,41,60,9
44687,Female,50,71,98
44688,Female,50,62,88
44689,Female,37,60,75
44690,Female,38,96,89
44691,Female,60,79,28
44692,Female,31,107,56
44693,Male,56,93,14
44694,Female,50,50,68
44695,Female,33,67,63
44696,Female,46,92,85
44697,Female,55,100,1
44698,Female,44,118,95
44699,Male,41,71,60
44700,Female,50,52,2
44701,Female,28,114,55
44702,Female,31,125,38
44703,Female,26,98,30
44704,Male,48,41,76
44705,Female,35,113,88
44706,Female,55,111,44
44707,Male,57,67,89
44708,Female,37,105,89
44709,Male,47,114,67
44710,Female,25,43,85
44711,Female,43,90,15
44712,Male,29,60,85
44713,Male,39,107,71
44714,Male,60,72,40
44715,Female,28,68,17
44716,Male,27,82,36
44717,Male,43,94,96
44718,Female,27,51,46
44719,Male,57,80,81
44720,Female,25,92,29
44721,Female,45,50,47
44722,Male,46,41,86
44723,Female,28,106,6
44724,Male,52,107,78
44725,Female,22,70,24
44726,Male,45,64,17
44727,Male,44,42,59
44728,Male,39,86,72
44729,Female,28,60,2
44730,Female,34,121,39
44731,Male,47,103,4
44732,Male,52,46,22
44733,Female,32,74,47
44734,Female,23,107,81
44735,Female,49,87,34
44736,Male,35,42,85
44737,Female,25,44,20
44738,Female,36,57,98
44739,Female,59,90,63
44740,Female,57,53,80
44741,Female,53,116,99
44742,Male,53,73,24
44743,Female,27,57,50
44744,Female,22,56,88
44745,Male,41,62,16
44746,Female,54,73,53
44747,Female,49,51,84
44748,Female,35,66,72
44749,Male,41,125,88
44750,Female,55,69,19
44751,Male,29,40,51
44752,Male,46,107,36
44753,Female,45,45,93
44754,Male,47,89,80
44755,Male,53,116,5
44756,Male,22,125,71
44757,Male,45,44,80
44758,Male,54,48,65
44759,Male,28,44,19
44760,Female,52,63,79
44761,Female,29,54,55
44762,Male,50,80,8
44763,Male,53,77,56
44764,Male,55,54,82
44765,Female,33,116,11
44766,Female,47,101,79
44767,Male,39,61,49
44768,Female,50,71,16
44769,Male,24,121,19
44770,Male,36,97,58
44771,Female,54,126,44
44772,Male,55,72,91
44773,Female,53,111,18
44774,Male,48,103,74
44775,Female,36,126,3
44776,Female,26,86,41
44777,Male,55,96,18
44778,Female,57,105,39
44779,Male,47,70,58
44780,Female,51,78,85
44781,Female,29,106,42
44782,Male,47,101,45
44783,Male,59,89,95
44784,Female,35,111,10
44785,Male,23,122,81
44786,Female,41,73,11
44787,Male,31,81,63
44788,Female,52,40,41
44789,Male,36,106,44
44790,Male,48,72,30
44791,Female,36,104,11
44792,Female,53,60,54
44793,Female,43,71,25
44794,Male,53,98,38
44795,Female,60,110,44
44796,Female,50,93,68
44797,Male,55,96,89
44798,Female,47,121,58
44799,Female,49,102,97
44800,Male,47,74,9
44801,Male,23,52,15
44802,Male,39,82,3
44803,Male,55,47,76
44804,Male,45,87,18
44805,Male,57,96,76
44806,Female,42,89,49
44807,Male,47,100,82
44808,Male,32,111,16
44809,Male,46,103,7
44810,Female,40,85,52
44811,Female,45,48,2
44812,Female,60,100,88
44813,Male,52,69,69
44814,Male,48,77,47
44815,Male,48,71,70
44816,Female,56,73,78
44817,Female,30,47,43
44818,Female,47,74,3
44819,Male,33,49,19
44820,Male,33,101,38
44821,Female,40,90,71
44822,Female,31,119,94
44823,Female,45,127,84
44824,Male,34,82,1
44825,Male,57,107,71
44826,Female,22,127,76
44827,Male,44,59,77
44828,Female,49,44,91
44829,Male,60,66,51
44830,Male,35,130,69
44831,Male,35,54,98
44832,Female,29,44,98
44833,Female,30,61,88
44834,Male,40,79,10
44835,Male,48,62,1
44836,Female,30,50,97
44837,Male,32,89,51
44838,Female,43,61,47
44839,Female,34,122,35
44840,Male,43,61,80
44841,Male,58,62,61
44842,Female,35,50,62
44843,Female,44,93,44
44844,Female,29,105,6
44845,Male,24,79,38
44846,Female,38,94,45
44847,Female,47,57,59
44848,Male,54,98,53
44849,Female,38,58,33
44850,Female,51,46,71
44851,Female,22,46,18
44852,Female,37,110,65
44853,Male,33,111,34
44854,Female,59,103,14
44855,Female,26,107,13
44856,Female,24,70,42
44857,Male,31,88,96
44858,Female,42,122,28
44859,Male,31,78,46
44860,Female,28,51,56
44861,Female,32,72,15
44862,Female,45,112,85
44863,Male,27,84,78
44864,Female,49,100,34
44865,Female,43,129,37
44866,Female,52,53,80
44867,Male,43,73,94
44868,Female,59,82,97
44869,Male,58,86,57
44870,Female,33,116,80
44871,Female,25,115,73
44872,Female,52,48,97
44873,Male,57,95,81
44874,Male,30,73,60
44875,Male,30,53,91
44876,Female,25,115,62
44877,Female,40,94,46
44878,Female,23,93,77
44879,Male,36,52,20
44880,Male,44,105,89
44881,Female,52,46,62
44882,Male,58,118,36
44883,Female,28,61,69
44884,Male,58,67,36
44885,Male,59,62,86
44886,Male,46,45,94
44887,Female,52,82,5
44888,Female,56,74,67
44889,Female,56,56,3
44890,Male,54,86,73
44891,Male,58,66,60
44892,Male,35,127,53
44893,Male,37,59,12
44894,Male,54,58,59
44895,Male,45,120,54
44896,Male,56,50,11
44897,Female,43,124,62
44898,Female,22,51,73
44899,Male,36,44,7
44900,Female,55,71,58
44901,Male,45,104,65
44902,Male,51,99,98
44903,Male,44,61,31
44904,Male,23,110,92
44905,Male,26,60,31
44906,Female,26,88,80
44907,Female,30,118,30
44908,Female,41,125,3
44909,Male,54,41,24
44910,Female,33,102,48
44911,Male,56,51,100
44912,Male,26,52,79
44913,Male,52,123,73
44914,Female,41,129,95
44915,Male,43,96,74
44916,Male,41,94,21
44917,Male,29,104,74
44918,Female,24,54,68
44919,Male,60,83,79
44920,Male,42,68,57
44921,Female,33,62,37
44922,Female,29,92,36
44923,Male,40,99,32
44924,Female,53,125,78
44925,Female,35,49,56
44926,Female,47,108,23
44927,Male,25,99,3
44928,Male,25,107,43
44929,Male,56,108,26
44930,Male,43,125,21
44931,Male,60,77,44
44932,Female,30,77,30
44933,Male,48,58,70
44934,Female,38,88,29
44935,Female,51,82,44
44936,Female,54,124,8
44937,Male,43,119,38
44938,Male,52,79,97
44939,Female,42,121,23
44940,Female,24,48,84
44941,Male,52,97,37
44942,Male,55,114,26
44943,Female,43,111,23
44944,Female,58,87,67
44945,Male,27,130,61
44946,Male,32,40,69
44947,Female,55,42,38
44948,Male,51,119,24
44949,Male,39,81,26
44950,Male,40,42,70
44951,Female,53,58,94
44952,Female,27,76,71
44953,Male,53,55,61
44954,Female,28,67,61
44955,Male,56,50,56
44956,Female,48,95,82
44957,Female,32,72,45
44958,Female,51,67,53
44959,Male,24,62,90
44960,Female,60,71,78
44961,Female,24,73,68
44962,Female,22,104,95
44963,Male,50,78,51
44964,Female,27,107,10
44965,Female,30,55,29
44966,Male,30,76,93
44967,Female,38,113,7
44968,Male,50,71,96
44969,Female,51,129,70
44970,Male,59,54,56
44971,Male,29,48,66
44972,Male,37,77,8
44973,Male,26,59,16
44974,Female,31,47,22
44975,Female,52,41,50
44976,Female,31,80,79
44977,Male,42,43,44
44978,Male,42,81,85
44979,Male,30,122,32
44980,Male,37,95,44
44981,Male,46,56,57
44982,Female,45,100,2
44983,Female,59,53,90
44984,Male,58,113,55
44985,Male,23,79,90
44986,Male,34,109,47
44987,Female,26,60,31
44988,Female,29,118,28
44989,Male,36,49,80
44990,Female,44,45,27
44991,Female,60,126,54
44992,Male,48,81,6
44993,Male,38,109,64
44994,Female,56,85,21
44995,Male,22,63,53
44996,Female,30,85,84
44997,Female,49,53,57
44998,Male,35,62,19
44999,Male,33,92,8
45000,Male,23,40,45
45001,Female,56,56,45
45002,Female,59,44,49
45003,Male,40,97,48
45004,Male,22,106,42
45005,Female,26,78,3
45006,Female,58,108,35
45007,Female,31,52,82
45008,Male,53,116,38
45009,Male,47,40,58
45010,Male,33,114,12
45011,Male,41,90,20
45012,Male,22,93,69
45013,Female,45,130,65
45014,Female,27,83,14
45015,Male,22,127,53
45016,Male,55,72,26
45017,Male,58,96,2
45018,Male,36,63,38
45019,Female,37,107,87
45020,Female,28,103,46
45021,Female,51,126,89
45022,Female,25,58,52
45023,Male,48,113,20
45024,Female,23,130,85
45025,Male,40,44,13
45026,Male,57,118,23
45027,Female,35,59,34
45028,Female,51,118,95
45029,Male,49,58,21
45030,Female,42,41,99
45031,Female,27,95,67
45032,Female,27,84,3
45033,Female,37,89,32
45034,Female,29,61,97
45035,Male,50,86,30
45036,Female,31,101,37
45037,Male,25,69,44
45038,Female,51,125,35
45039,Male,24,107,84
45040,Female,47,54,79
45041,Male,27,115,22
45042,Female,42,45,64
45043,Male,31,47,13
45044,Male,58,104,35
45045,Male,26,77,79
45046,Female,30,65,11
45047,Male,45,48,33
45048,Female,49,127,90
45049,Female,28,42,99
45050,Female,23,60,65
45051,Female,31,129,71
45052,Female,39,89,68
45053,Female,47,79,85
45054,Female,41,65,49
45055,Male,35,78,82
45056,Female,44,47,25
45057,Female,42,130,12
45058,Female,32,88,62
45059,Male,50,55,17
45060,Male,37,129,44
45061,Male,55,73,90
45062,Female,39,65,15
45063,Female,54,96,64
45064,Male,50,122,22
45065,Male,43,94,65
45066,Male,35,122,59
45067,Female,33,74,65
45068,Male,57,94,96
45069,Male,29,49,98
45070,Male,29,80,47
45071,Female,44,92,96
45072,Male,57,78,42
45073,Male,45,53,39
45074,Male,41,92,98
45075,Female,35,41,72
45076,Female,30,119,57
45077,Female,22,62,42
45078,Female,44,92,49
45079,Female,48,78,66
45080,Female,46,84,46
45081,Male,46,65,30
45082,Female,58,125,43
45083,Male,27,62,40
45084,Female,43,92,74
45085,Female,24,117,79
45086,Female,26,86,36
45087,Male,55,54,26
45088,Male,45,91,81
45089,Female,27,69,36
45090,Male,34,85,97
45091,Female,57,77,30
45092,Female,31,113,46
45093,Female,48,121,70
45094,Female,52,56,42
45095,Female,35,89,2
45096,Male,53,76,39
45097,Male,39,96,39
45098,Female,55,106,74
45099,Female,25,120,32
45100,Male,55,69,25
45101,Female,55,118,51
45102,Female,38,81,51
45103,Female,51,122,45
45104,Female,23,81,89
45105,Female,30,48,65
45106,Female,29,50,75
45107,Female,36,57,98
45108,Female,32,84,81
45109,Male,58,73,87
45110,Male,31,122,94
45111,Female,29,54,6
45112,Female,57,87,75
45113,Male,44,73,57
45114,Male,23,69,57
45115,Male,53,129,34
45116,Female,32,116,38
45117,Female,49,47,24
45118,Male,25,70,25
45119,Female,37,75,44
45120,Female,45,69,22
45121,Male,51,83,34
45122,Male,25,126,91
45123,Female,53,106,72
45124,Male,34,70,4
45125,Female,43,44,1
45126,Male,39,99,17
45127,Male,43,53,7
45128,Male,41,129,63
45129,Male,43,71,57
45130,Male,52,111,14
45131,Female,26,43,75
45132,Female,24,127,57
45133,Female,53,75,34
45134,Female,57,84,44
45135,Female,44,63,77
45136,Female,28,68,78
45137,Male,33,53,10
45138,Female,45,43,79
45139,Male,26,125,33
45140,Female,47,46,42
45141,Female,46,112,77
45142,Female,22,128,31
45143,Male,31,59,80
45144,Male,30,87,35
45145,Female,24,64,28
45146,Female,57,70,20
45147,Female,49,120,94
45148,Female,46,98,50
45149,Female,33,93,46
45150,Female,43,50,5
45151,Female,34,77,3
45152,Female,55,47,34
45153,Male,41,85,1
45154,Female,59,48,65
45155,Male,33,114,82
45156,Female,26,80,77
45157,Male,27,45,77
45158,Male,53,126,78
45159,Male,41,114,38
45160,Male,40,106,36
45161,Male,31,56,19
45162,Male,26,63,75
45163,Female,52,57,55
45164,Female,44,46,58
45165,Female,23,74,54
45166,Female,29,109,54
45167,Male,23,112,54
45168,Female,34,62,4
45169,Female,45,73,13
45170,Female,50,89,66
45171,Female,56,83,34
45172,Male,24,57,40
45173,Female,37,43,93
45174,Female,41,53,78
45175,Male,53,115,7
45176,Male,55,78,4
45177,Male,26,62,31
45178,Female,50,121,26
45179,Female,33,79,63
45180,Female,45,55,17
45181,Female,45,110,62
45182,Male,43,101,21
45183,Male,59,84,74
45184,Female,37,45,82
45185,Male,49,66,33
45186,Male,40,89,44
45187,Male,29,104,71
45188,Male,38,82,92
45189,Female,47,80,72
45190,Male,28,83,62
45191,Female,51,104,35
45192,Female,30,115,3
45193,Female,59,100,52
45194,Male,43,88,27
45195,Female,34,126,26
45196,Female,42,71,3
45197,Male,31,72,79
45198,Female,41,64,5
45199,Male,40,128,90
45200,Female,59,52,92
45201,Female,30,98,4
45202,Female,53,115,55
45203,Female,22,114,30
45204,Female,56,118,100
45205,Female,53,80,90
45206,Male,35,97,18
45207,Male,28,60,8
45208,Male,42,77,14
45209,Female,59,58,23
45210,Male,35,95,82
45211,Male,31,103,14
45212,Male,23,93,40
45213,Female,23,75,59
45214,Male,34,118,6
45215,Female,50,105,4
45216,Male,33,58,27
45217,Female,31,97,17
45218,Male,50,127,59
45219,Male,40,47,26
45220,Female,57,89,75
45221,Male,26,117,23
45222,Male,33,80,9
45223,Female,47,127,39
45224,Female,44,116,41
45225,Female,32,61,95
45226,Female,55,75,91
45227,Female,60,74,31
45228,Female,43,91,61
45229,Female,31,58,1
45230,Male,60,96,81
45231,Female,22,69,50
45232,Male,35,68,79
45233,Female,41,105,42
45234,Male,23,125,54
45235,Female,35,124,80
45236,Female,41,97,71
45237,Male,40,58,21
45238,Female,44,125,82
45239,Male,48,115,15
45240,Female,42,82,57
45241,Female,34,82,100
45242,Male,43,79,92
45243,Male,47,73,24
45244,Male,28,127,86
45245,Male,25,117,67
45246,Male,24,104,43
45247,Male,46,89,4
45248,Female,39,118,95
45249,Male,49,118,80
45250,Female,36,93,64
45251,Male,35,120,23
45252,Female,43,60,73
45253,Female,55,93,64
45254,Male,32,76,59
45255,Male,43,59,94
45256,Female,48,91,68
45257,Female,45,62,94
45258,Male,60,120,58
45259,Male,32,80,32
45260,Female,56,57,95
45261,Male,47,99,53
45262,Male,50,60,80
45263,Male,43,87,85
45264,Female,26,61,9
45265,Female,53,42,37
45266,Male,32,100,67
45267,Male,28,114,88
45268,Male,54,63,15
45269,Male,60,49,28
45270,Male,58,88,87
45271,Male,35,112,1
45272,Male,37,101,98
45273,Male,41,85,82
45274,Male,40,114,97
45275,Male,46,42,52
45276,Female,27,130,5
45277,Male,41,101,20
45278,Female,34,121,74
45279,Male,28,96,14
45280,Male,33,118,21
45281,Female,43,79,25
45282,Female,46,48,93
45283,Female,23,116,26
45284,Male,54,116,37
45285,Male,56,107,68
45286,Female,28,78,57
45287,Male,29,45,97
45288,Female,55,67,13
45289,Male,45,43,81
45290,Male,57,55,37
45291,Male,54,59,1
45292,Male,52,88,100
45293,Female,60,96,21
45294,Female,55,81,72
45295,Female,52,48,69
45296,Male,37,69,83
45297,Female,23,118,2
45298,Female,31,92,61
45299,Male,57,51,40
45300,Male,30,54,78
45301,Male,39,102,46
45302,Male,47,71,67
45303,Male,27,72,88
45304,Male,58,80,15
45305,Female,35,79,50
45306,Female,35,126,98
45307,Male,28,79,25
45308,Female,29,94,52
45309,Male,29,70,13
45310,Female,52,73,78
45311,Male,29,122,44
45312,Male,46,102,15
45313,Female,60,84,94
45314,Female,27,49,12
45315,Male,38,79,97
45316,Female,23,75,54
45317,Female,30,109,83
45318,Female,43,66,42
45319,Male,50,77,92
45320,Male,27,124,87
45321,Female,58,87,78
45322,Female,37,104,36
45323,Male,43,65,15
45324,Female,59,56,21
45325,Male,38,47,95
45326,Female,36,56,2
45327,Female,36,82,95
45328,Female,36,96,5
45329,Male,44,109,30
45330,Male,25,108,21
45331,Male,52,54,58
45332,Female,22,126,48
45333,Male,40,111,20
45334,Male,54,114,56
45335,Female,28,49,71
45336,Female,58,98,59
45337,Male,31,108,16
45338,Female,43,69,98
45339,Male,22,52,97
45340,Male,34,101,86
45341,Female,53,122,61
45342,Male,34,106,6
45343,Male,35,68,38
45344,Female,56,47,44
45345,Female,37,46,6
45346,Female,46,62,93
45347,Female,31,41,81
45348,Male,44,43,14
45349,Female,22,64,39
45350,Female,57,41,22
45351,Female,38,67,52
45352,Female,37,103,39
45353,Female,60,90,15
45354,Male,44,74,23
45355,Male,44,75,18
45356,Male,59,119,29
45357,Male,60,127,73
45358,Female,53,44,85
45359,Male,39,113,45
45360,Male,58,119,2
45361,Male,45,49,84
45362,Female,33,70,82
45363,Male,22,67,89
45364,Male,57,91,45
45365,Female,53,130,41
45366,Male,39,114,47
45367,Male,60,130,90
45368,Male,34,83,52
45369,Male,38,69,29
45370,Male,48,80,24
45371,Male,24,56,90
45372,Male,39,120,56
45373,Male,56,111,43
45374,Male,49,128,4
45375,Male,40,77,77
45376,Male,40,81,16
45377,Male,37,74,58
45378,Female,26,69,34
45379,Female,59,97,27
45380,Female,36,93,7
45381,Male,38,42,5
45382,Male,47,122,89
45383,Male,55,63,78
45384,Male,32,86,58
45385,Female,46,44,54
45386,Male,29,123,93
45387,Male,45,113,23
45388,Male,52,91,40
45389,Female,58,49,82
45390,Male,32,121,31
45391,Female,43,121,21
45392,Female,54,82,60
45393,Male,58,57,17
45394,Male,47,130,62
45395,Female,34,120,4
45396,Female,28,74,55
45397,Female,33,40,83
45398,Male,59,89,74
45399,Male,23,50,25
45400,Male,55,70,1
45401,Male,38,59,99
45402,Male,60,46,31
45403,Male,23,41,57
45404,Female,46,57,34
45405,Male,34,64,98
45406,Female,25,113,22
45407,Female,37,129,19
45408,Female,32,122,23
45409,Female,36,60,70
45410,Male,39,112,35
45411,Male,31,128,35
45412,Male,33,44,100
45413,Male,57,113,74
45414,Female,50,104,62
45415,Male,43,72,80
45416,Male,43,97,79
45417,Male,56,93,23
45418,Male,55,125,60
45419,Female,30,88,29
45420,Male,36,124,83
45421,Female,46,81,26
45422,Female,43,75,35
45423,Female,45,75,85
45424,Male,34,76,58
45425,Male,54,84,98
45426,Male,33,66,57
45427,Female,44,67,31
45428,Female,41,66,96
45429,Female,34,83,84
45430,Male,58,60,71
45431,Male,58,117,96
45432,Male,23,80,25
45433,Female,54,40,64
45434,Female,60,50,91
45435,Female,41,101,38
45436,Male,42,88,36
45437,Female,31,88,6
45438,Female,56,84,85
45439,Male,38,109,17
45440,Female,58,103,68
45441,Male,43,115,3
45442,Male,30,82,37
45443,Female,31,120,13
45444,Male,38,76,61
45445,Male,56,122,47
45446,Male,29,68,20
45447,Male,36,81,30
45448,Male,54,77,36
45449,Female,54,110,17
45450,Female,54,99,8
45451,Male,34,97,50
45452,Female,49,65,27
45453,Male,53,62,54
45454,Male,42,115,23
45455,Male,39,75,85
45456,Female,55,55,27
45457,Female,51,98,60
45458,Male,60,128,93
45459,Male,49,43,60
45460,Female,38,122,49
45461,Female,37,90,99
45462,Female,50,76,85
45463,Male,23,110,52
45464,Male,32,88,89
45465,Female,55,101,33
45466,Male,51,56,43
45467,Female,48,100,96
45468,Male,23,109,7
45469,Female,31,129,24
45470,Male,43,54,18
45471,Male,51,123,39
45472,Female,34,116,80
45473,Female,28,112,78
45474,Male,56,115,53
45475,Female,22,69,8
45476,Male,35,58,42
45477,Male,40,68,2
45478,Male,30,90,20
45479,Female,40,64,48
45480,Female,50,68,49
45481,Female,45,78,19
45482,Male,41,114,55
45483,Male,35,69,19
45484,Female,58,79,51
45485,Female,54,48,69
45486,Male,33,78,34
45487,Female,32,129,26
45488,Female,25,62,76
45489,Female,59,87,16
45490,Female,29,90,21
45491,Male,50,73,12
45492,Male,42,116,46
45493,Male,55,48,18
45494,Female,30,107,99
45495,Male,40,90,32
45496,Female,57,51,96
45497,Female,42,63,22
45498,Male,56,60,13
45499,Female,38,76,11
45500,Male,31,86,66
45501,Female,56,94,89
45502,Female,56,127,28
45503,Male,35,98,63
45504,Male,36,111,88
45505,Male,48,52,91
45506,Female,57,107,14
45507,Female,36,97,6
45508,Male,45,50,75
45509,Female,50,54,42
45510,Female,29,90,69
45511,Male,42,109,27
45512,Female,50,79,98
45513,Male,26,61,14
45514,Female,42,96,99
45515,Female,56,96,19
45516,Male,54,96,40
45517,Male,56,48,28
45518,Female,27,58,18
45519,Male,56,104,21
45520,Male,51,96,33
45521,Male,51,65,73
45522,Male,48,98,49
45523,Female,41,93,21
45524,Female,43,88,80
45525,Male,22,58,89
45526,Female,39,129,22
45527,Male,33,130,8
45528,Male,35,109,55
45529,Male,51,63,57
45530,Male,31,104,22
45531,Male,50,103,69
45532,Female,42,68,76
45533,Male,38,83,27
45534,Female,29,44,46
45535,Female,36,55,68
45536,Male,50,65,86
45537,Female,40,107,77
45538,Male,24,129,34
45539,Male,41,62,76
45540,Female,56,86,26
45541,Male,47,79,15
45542,Female,39,64,24
45543,Male,55,108,10
45544,Male,40,44,12
45545,Female,32,89,95
45546,Male,26,102,10
45547,Female,60,97,77
45548,Male,45,102,10
45549,Female,50,65,71
45550,Male,33,71,29
45551,Male,41,118,45
45552,Female,48,102,4
45553,Male,34,71,25
45554,Female,51,85,14
45555,Male,52,110,48
45556,Female,27,68,73
45557,Male,44,47,29
45558,Male,45,103,6
45559,Female,51,106,57
45560,Female,42,91,85
45561,Female,40,56,78
45562,Female,47,127,26
45563,Male,46,127,78
45564,Female,59,92,80
45565,Male,39,99,7
45566,Female,46,69,29
45567,Female,60,84,82
45568,Female,42,81,60
45569,Female,42,43,73
45570,Female,53,106,52
45571,Female,58,41,93
45572,Female,33,105,60
45573,Male,57,101,71
45574,Female,36,117,14
45575,Male,28,110,71
45576,Female,52,91,25
45577,Female,50,106,96
45578,Female,60,59,78
45579,Male,56,82,74
45580,Male,49,81,25
45581,Male,50,79,58
45582,Female,57,80,82
45583,Male,42,98,36
45584,Male,34,41,87
45585,Male,23,89,88
45586,Male,31,115,80
45587,Male,22,45,19
45588,Male,60,54,47
45589,Male,29,95,30
45590,Female,54,71,92
45591,Female,49,93,67
45592,Male,51,56,58
45593,Male,33,49,10
45594,Male,36,128,48
45595,Male,22,61,93
45596,Male,22,69,7
45597,Female,34,53,25
45598,Male,35,70,35
45599,Female,44,70,24
45600,Male,44,64,8
45601,Female,53,116,58
45602,Female,54,115,62
45603,Male,50,81,45
45604,Male,36,53,23
45605,Female,57,96,74
45606,Male,53,119,33
45607,Female,54,99,54
45608,Female,59,61,40
45609,Male,30,102,45
45610,Male,30,87,10
45611,Male,49,50,15
45612,Female,56,45,58
45613,Female,51,60,62
45614,Male,56,113,43
45615,Male,54,40,93
45616,Female,57,104,31
45617,Female,32,43,64
45618,Male,45,119,21
45619,Female,58,64,86
45620,Female,41,60,80
45621,Male,57,62,80
45622,Male,39,95,72
45623,Male,42,52,20
45624,Female,31,69,71
45625,Male,40,90,86
45626,Female,42,100,77
45627,Female,22,88,35
45628,Male,54,43,99
45629,Female,53,129,31
45630,Female,51,112,6
45631,Male,27,100,80
45632,Female,33,99,66
45633,Male,44,113,4
45634,Female,59,128,79
45635,Male,51,122,83
45636,Male,28,44,60
45637,Male,48,129,61
45638,Female,48,43,49
45639,Female,52,96,59
45640,Female,56,68,21
45641,Male,33,74,20
45642,Male,23,63,37
45643,Male,34,110,57
45644,Female,51,108,74
45645,Female,48,86,60
45646,Male,43,130,39
45647,Male,41,60,91
45648,Male,45,91,24
45649,Male,52,86,73
45650,Male,60,101,89
45651,Male,37,73,41
45652,Female,53,84,23
45653,Female,30,52,88
45654,Male,46,92,13
45655,Male,57,117,80
45656,Male,55,114,56
45657,Female,54,92,93
45658,Female,27,110,6
45659,Male,23,83,23
45660,Male,36,57,54
45661,Female,41,94,86
45662,Female,50,80,38
45663,Male,48,68,63
45664,Male,40,92,36
45665,Female,47,51,34
45666,Male,42,122,32
45667,Female,37,124,4
45668,Female,58,64,59
45669,Male,35,124,65
45670,Male,22,49,99
45671,Female,53,108,3
45672,Male,47,40,25
45673,Female,41,121,28
45674,Female,52,42,34
45675,Female,42,104,26
45676,Male,28,49,61
45677,Female,35,60,55
45678,Male,56,97,89
45679,Male,35,47,1
45680,Male,27,117,15
45681,Female,36,48,3
45682,Female,35,77,85
45683,Female,37,74,20
45684,Male,53,129,28
45685,Female,46,68,38
45686,Female,39,99,32
45687,Male,60,114,100
45688,Female,53,95,47
45689,Female,26,129,16
45690,Male,30,49,58
45691,Male,54,66,77
45692,Male,27,129,69
45693,Female,49,53,6
45694,Male,49,76,10
45695,Female,48,58,47
45696,Male,26,112,27
45697,Male,27,106,99
45698,Female,31,59,67
45699,Male,41,57,27
45700,Female,39,87,88
45701,Male,46,115,17
45702,Female,46,121,22
45703,Female,31,69,91
45704,Male,28,127,8
45705,Female,60,106,39
45706,Female,26,108,77
45707,Male,53,90,2
45708,Female,58,101,98
45709,Female,35,45,13
45710,Male,23,90,69
45711,Female,51,120,32
45712,Female,27,56,76
45713,Female,33,89,31
45714,Male,55,71,14
45715,Male,32,66,17
45716,Female,51,100,90
45717,Female,53,93,23
45718,Male,54,108,57
45719,Male,44,77,58
45720,Female,56,101,98
45721,Male,53,83,86
45722,Male,59,88,13
45723,Male,55,47,14
45724,Female,25,73,10
45725,Male,57,91,98
45726,Female,49,76,78
45727,Female,37,126,47
45728,Female,48,116,39
45729,Female,55,125,60
45730,Male,53,114,95
45731,Male,23,67,42
45732,Female,48,117,49
45733,Male,55,96,98
45734,Male,51,41,90
45735,Female,31,80,33
45736,Male,39,51,84
45737,Female,37,94,79
45738,Male,32,40,58
45739,Female,40,75,87
45740,Male,29,110,92
45741,Female,60,87,42
45742,Female,26,47,97
45743,Female,54,70,51
45744,Male,55,44,43
45745,Female,60,99,16
45746,Female,27,104,4
45747,Female,60,40,64
45748,Male,49,51,28
45749,Female,51,85,100
45750,Female,33,54,71
45751,Male,41,40,43
45752,Male,53,108,31
45753,Male,26,57,5
45754,Female,25,46,1
45755,Male,50,42,12
45756,Male,45,116,15
45757,Female,55,60,71
45758,Male,40,86,64
45759,Male,50,109,53
45760,Female,32,45,85
45761,Female,45,98,47
45762,Female,36,119,72
45763,Male,58,100,43
45764,Male,43,102,15
45765,Male,40,92,91
45766,Male,49,122,57
45767,Female,58,56,82
45768,Female,35,83,65
45769,Female,49,91,4
